"GEO_ID","NAME","B25001_001E","B25001_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","2170","300",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1958","360",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","2348","234",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1661","254",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1416","115",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1647","105",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","2523","309",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","372","31",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1781","138",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","2271","234",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","1825","149",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","2824","226",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","3222","475",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","1260","99",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","1818","139",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","2013","338",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","1941","200",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","2957","266",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","1997","126",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","1445","466",
"1400000US18097320107","Census Tract 3201.07; Marion County; Indiana","899","118",
"1400000US18097320108","Census Tract 3201.08; Marion County; Indiana","2535","177",
"1400000US18097320109","Census Tract 3201.09; Marion County; Indiana","1379","318",
"1400000US18097320202","Census Tract 3202.02; Marion County; Indiana","2876","348",
"1400000US18097320203","Census Tract 3202.03; Marion County; Indiana","1897","207",
"1400000US18097320205","Census Tract 3202.05; Marion County; Indiana","1632","176",
"1400000US18097320206","Census Tract 3202.06; Marion County; Indiana","1855","324",
"1400000US18097320301","Census Tract 3203.01; Marion County; Indiana","1899","204",
"1400000US18097320303","Census Tract 3203.03; Marion County; Indiana","2071","178",
"1400000US18097320305","Census Tract 3203.05; Marion County; Indiana","1052","127",
"1400000US18097320306","Census Tract 3203.06; Marion County; Indiana","2361","251",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","1556","199",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","1561","218",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","1139","91",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","1357","126",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","1273","103",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","2695","284",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","2022","130",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","2389","321",
"1400000US18097321001","Census Tract 3210.01; Marion County; Indiana","1156","186",
"1400000US18097321002","Census Tract 3210.02; Marion County; Indiana","2075","283",
"1400000US18097321100","Census Tract 3211; Marion County; Indiana","1678","170",
"1400000US18097321200","Census Tract 3212; Marion County; Indiana","2169","222",
"1400000US18097321300","Census Tract 3213; Marion County; Indiana","1396","136",
"1400000US18097321400","Census Tract 3214; Marion County; Indiana","2658","281",
"1400000US18097321600","Census Tract 3216; Marion County; Indiana","2626","347",
"1400000US18097321700","Census Tract 3217; Marion County; Indiana","2152","216",
"1400000US18097321800","Census Tract 3218; Marion County; Indiana","1494","127",
"1400000US18097321900","Census Tract 3219; Marion County; Indiana","1271","131",
"1400000US18097322000","Census Tract 3220; Marion County; Indiana","1883","272",
"1400000US18097322100","Census Tract 3221; Marion County; Indiana","1084","79",
"1400000US18097322200","Census Tract 3222; Marion County; Indiana","877","105",
"1400000US18097322300","Census Tract 3223; Marion County; Indiana","1147","202",
"1400000US18097322400","Census Tract 3224; Marion County; Indiana","1792","243",
"1400000US18097322500","Census Tract 3225; Marion County; Indiana","960","84",
"1400000US18097322601","Census Tract 3226.01; Marion County; Indiana","1361","100",
"1400000US18097322602","Census Tract 3226.02; Marion County; Indiana","863","154",
"1400000US18097322700","Census Tract 3227; Marion County; Indiana","1102","217",
"1400000US18097330103","Census Tract 3301.03; Marion County; Indiana","2257","232",
"1400000US18097330105","Census Tract 3301.05; Marion County; Indiana","2759","451",
"1400000US18097330106","Census Tract 3301.06; Marion County; Indiana","2734","263",
"1400000US18097330107","Census Tract 3301.07; Marion County; Indiana","2316","304",
"1400000US18097330108","Census Tract 3301.08; Marion County; Indiana","1585","267",
"1400000US18097330109","Census Tract 3301.09; Marion County; Indiana","2055","251",
"1400000US18097330203","Census Tract 3302.03; Marion County; Indiana","1893","143",
"1400000US18097330204","Census Tract 3302.04; Marion County; Indiana","2192","273",
"1400000US18097330206","Census Tract 3302.06; Marion County; Indiana","1810","236",
"1400000US18097330208","Census Tract 3302.08; Marion County; Indiana","1275","172",
"1400000US18097330210","Census Tract 3302.10; Marion County; Indiana","2463","345",
"1400000US18097330211","Census Tract 3302.11; Marion County; Indiana","2161","160",
"1400000US18097330212","Census Tract 3302.12; Marion County; Indiana","1809","294",
"1400000US18097330213","Census Tract 3302.13; Marion County; Indiana","1582","330",
"1400000US18097330401","Census Tract 3304.01; Marion County; Indiana","2261","191",
"1400000US18097330500","Census Tract 3305; Marion County; Indiana","2691","345",
"1400000US18097330600","Census Tract 3306; Marion County; Indiana","2690","548",
"1400000US18097330701","Census Tract 3307.01; Marion County; Indiana","1186","348",
