"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1153","43",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1145","54",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","767","40",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1504","54",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1706","35",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1974","59",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1496","79",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","678","44",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1899","92",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1246","51",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1210","48",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","4525","153",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","855","51",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1335","43",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","791","40",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","923","44",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1385","55",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1241","53",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1044","39",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1429","36",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1637","42",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1684","34",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1039","33",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1204","50",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1273","41",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1086","43",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2007","83",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1211","76",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1208","50",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1167","29",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1531","79",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1060","30",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1902","40",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1732","140",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","2851","65",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","968","40",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2031","82",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","643","35",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1365","82",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1251","34",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1332","57",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1852","61",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1298","41",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1468","47",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1218","36",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","2671","79",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","777","32",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","3393","114",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","2654","95",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","2582","186",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","2452","110",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","2081","80",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","2708","79",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","937","45",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1484","125",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","2574","105",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1015","42",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","1812","63",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","1585","62",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1112","79",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","4439","133",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","3157","147",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","1725","87",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","2946","150",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","3478","145",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","3086","122",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","7078","177",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","1646","69",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","2022","74",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","2069","113",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","1650","123",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","1843","75",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1122","44",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1843","73",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","2399","68",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","2507","90",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","1212","33",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1950","62",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","2637","70",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","3063","149",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","1252","65",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","2649","75",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","2648","77",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","3105","166",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1119","43",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","1830","53",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","2549","68",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","2969","109",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","2163","85",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","1462","66",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1956","54",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","4278","121",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","3451","97",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","2255","72",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1961","83",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","1365","37",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","2853","80",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","1345","65",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","1490","99",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","1558","84",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","3398","190",
