"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","3100","392","2347","297","2347","297","2307","283","40","48","0","13","753","257",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","3367","626","2609","628","2609","628","2555","613","54","66","0","13","758","148",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","3335","478","2366","448","2366","448","2342","449","24","37","0","13","969","219",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","3171","512","1955","303","1950","303","1886","295","64","69","5","8","1216","435",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","2128","250","1470","237","1470","237","1429","232","41","48","0","13","658","221",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","3034","380","2348","408","2348","408","2058","399","290","199","0","13","686","155",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","4991","740","3281","517","3281","517","3151","529","130","106","0","18","1710","400",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","838","114","553","83","553","83","534","85","19","19","0","13","285","99",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","3611","430","2570","359","2570","359","2504","361","66","50","0","13","1041","276",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","4254","594","2257","334","2257","334","1958","360","299","147","0","18","1997","465",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","4142","758","3422","735","3422","735","3161","707","261","127","0","13","720","181",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","5091","813","3918","469","3918","469","3644","505","274","193","0","18","1173","525",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","5439","950","4108","800","4108","800","3734","739","374","232","0","18","1331","366",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","2660","361","1702","340","1702","340","1650","331","52","48","0","13","958","287",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","2508","402","1780","321","1780","321","1668","285","112","106","0","13","728","273",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","4207","787","2633","518","2633","518","2538","498","95","88","0","18","1574","622",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","4500","790","2884","542","2863","540","2655","441","208","161","21","30","1616","478",
