"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","4416","855","2793","472","2793","472","2694","474","99","63","0","17","1623","678",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","4883","804","3208","535","3208","535","2949","420","259","166","0","17","1675","416",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","4608","480","3316","469","3316","469","3107","501","209","177","0","17","1292","401",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","3161","356","2213","303","2194","298","2134","301","60","70","19","29","948","197",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","2524","885","1732","888","1732","888","1394","489","338","427","0","12","792","151",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1712","286","1252","234","1252","234","1244","233","8","9","0","12","460","125",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","3863","437","2886","442","2886","442","2850","453","36","51","0","17","977","249",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2249","341","1372","363","1372","363","1348","373","24","28","0","12","877","184",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","4618","728","3061","661","3052","661","2965","654","87","61","9","15","1557","319",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","2386","338","1694","288","1694","288","1686","288","8","12","0","12","692","155",
"1400000US18097320205","Census Tract 3202.05, Marion County, Indiana","1990","392","1772","346","1772","346","1697","340","75","58","0","12","218","125",
"1400000US18097320206","Census Tract 3202.06, Marion County, Indiana","2686","491","1874","495","1874","495","1837","504","37","46","0","12","812","216",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","2920","310","1741","223","1741","223","1700","226","41","37","0","12","1179","207",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2935","309","2692","282","2662","285","2581","291","81","62","30","44","243","136",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","2110","326","1270","188","1270","188","1222","191","48","48","0","12","840","344",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","3691","455","2464","411","2464","411","2330","388","134","111","0","12","1227","279",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","2637","375","1754","298","1754","298","1649","267","105","66","0","12","883","229",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","2543","326","1629","292","1629","292","1550","266","79","69","0","12","914","179",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","2025","324","1631","327","1622","327","1590","326","32","26","9","14","394","83",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1772","261","1488","234","1488","234","1471","235","17","19","0","12","284","119",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","2333","229","1262","99","1262","99","1231","95","31","18","0","12","1071","223",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","5322","862","3645","703","3645","703","3595","701","50","42","0","17","1677","432",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","3033","475","2339","409","2339","409","2287","405","52","40","0","12","694","265",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","4035","885","2898","724","2898","724","2792","703","106","82","0","17","1137","316",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","2343","406","1734","395","1734","395","1552","407","182","154","0","12","609","150",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","4233","1416","2667","743","2667","743","2659","747","8","12","0","17","1566","752",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","2966","520","1887","323","1887","323","1826","324","61","36","0","12","1079","250",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","3720","541","3019","515","3019","515","2873","515","146","93","0","12","701","207",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2460","269","2200","265","2200","265","2152","266","48","34","0","12","260","113",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","4558","646","3448","514","3448","514","3327","506","121","95","0","17","1110","368",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","4647","808","2863","425","2863","425","2799","422","64","69","0","17","1784","599",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3660","531","2856","482","2856","482","2784","458","72","88","0","12","804","228",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2691","284","2091","199","2082","201","2060","205","22","26","9","14","600","168",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","4652","726","2945","463","2945","463","2828","456","117","64","0","17","1707","413",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","2722","575","1980","534","1980","534","1734","509","246","137","0","12","742","166",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","2097","330","1553","270","1553","270","1523","269","30","34","0","12","544","206",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1655","178","1241","148","1241","148","1183","151","58","53","0","12","414","79",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","2045","379","1715","356","1715","356","1691","357","24","22","0","12","330","94",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","2503","387","2070","342","2070","342","1949","347","121","75","0","12","433","150",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1294","214","871","187","871","187","802","176","69","45","0","12","423","95",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","1570","291","811","201","811","201","526","177","285","113","0","12","759","237",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","1551","348","1062","283","1062","283","1052","284","10","16","0","12","489","178",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1502","270","810","192","810","192","687","178","123","74","0","12","692","166",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3706","647","2906","643","2906","643","2866","640","40","45","0","12","800","169",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","4079","701","2842","682","2842","682","2793","685","49","41","0","12","1237","356",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","3728","611","2884","619","2884","619","2834","618","50","41","0","12","844","303",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","4791","487","3049","439","3049","439","2890","415","159","96","0","17","1742","300",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","3369","521","2345","514","2345","514","2312","516","33","30","0","12","1024","228",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","4107","672","2688","353","2688","353","2619","337","69","59","0","12","1419","495",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","4271","456","3011","383","2984","385","2801","380","183","117","27","42","1260","278",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","5643","1195","4316","814","4316","814","4034","828","282","168","0","17","1327","501",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","3972","452","3144","428","3144","428","3008","421","136","84","0","17","828","150",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2231","292","1774","283","1774","283","1750","283","24","26","0","12","457","95",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","4881","852","3332","465","3332","465","3233","455","99","79","0","17","1549","595",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","4070","695","2693","533","2693","533","2453","543","240","147","0","12","1377","416",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","3860","630","2782","553","2782","553","2654","548","128","81","0","12","1078","333",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","3748","898","2721","912","2721","912","2433","662","288","315","0","12","1027","208",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","4871","733","3197","650","3197","650","3057","647","140","87","0","17","1674","401",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","5103","870","3057","654","3057","654","2787","665","270","152","0","17","2046","393",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","4505","895","2904","676","2904","676","2668","649","236","151","0","17","1601","618",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","1626","559","1416","552","1416","552","1363","552","53","73","0","12","210","150",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","2767","467","1608","399","1608","399","1608","399","0","12","0","12","1159","279",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","2441","594","1492","373","1492","373","1386","362","106","63","0","12","949","319",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","2369","729","1557","588","1557","588","1448","609","109","75","0","12","812","234",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1590","299","1104","235","1104","235","1070","236","34","30","0","12","486","181",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","2886","471","1771","358","1771","358","1518","371","253","138","0","12","1115","273",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","4586","740","2864","537","2864","537","2550","557","314","175","0","17","1722","516",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","2970","412","1658","304","1658","304","1520","286","138","62","0","12","1312","303",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","4064","691","2388","414","2388","414","2287","408","101","69","0","17","1676","462",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2814","440","1618","306","1618","306","1555","297","63","54","0","12","1196","340",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1909","258","1428","238","1428","238","1334","220","94","60","0","12","481","126",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","2758","275","1487","195","1487","195","1441","193","46","36","0","12","1271","207",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","3539","389","2682","370","2682","370","2613","369","69","64","0","12","857","189",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","3236","482","1977","376","1977","376","1818","379","159","85","0","12","1259","260",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","3102","350","2008","220","2008","220","1916","216","92","57","0","12","1094","271",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","4648","493","3430","385","3397","377","2998","350","399","190","33","52","1218","321",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","2424","364","1612","300","1612","300","1518","267","94","71","0","12","812","215",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","3225","360","1910","258","1910","258","1725","229","185","108","0","12","1315","300",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","2515","577","1625","478","1625","478","1393","425","232","135","0","12","890","393",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","3576","808","2488","785","2488","785","2449","784","39","60","0","17","1088","268",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","2828","537","1819","308","1819","308","1453","270","366","231","0","12","1009","352",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","4760","730","2923","474","2923","474","2742","458","181","110","0","17","1837","504",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","4128","664","2503","426","2503","426","2169","354","334","166","0","17","1625","388",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","3343","519","2012","416","1991","428","1889","413","102","117","21","34","1331","282",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1397","195","849","172","849","172","825","172","24","21","0","12","548","113",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","2886","365","2213","308","2213","308","2191","304","22","26","0","12","673","168",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","1367","348","919","381","919","381","919","381","0","12","0","12","448","300",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","3652","421","2468","333","2468","333","2265","306","203","154","0","12","1184","377",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1323","176","1008","155","977","151","938","152","39","30","31","30","315","80",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","1702","271","798","200","798","200","798","200","0","12","0","12","904","219",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1793","449","1281","352","1281","352","1159","277","122","141","0","12","512","179",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1341","292","898","237","898","237","738","240","160","75","0","12","443","178",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","1842","330","1044","295","1044","295","1029","284","15","24","0","12","798","173",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","1636","531","1250","502","1250","502","1078","426","172","177","0","12","386","97",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","2983","413","1957","310","1957","310","1918","313","39","29","0","12","1026","223",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","4311","606","3188","563","3188","563","2925","520","263","195","0","17","1123","323",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1423","164","1072","154","1072","154","1008","152","64","37","0","12","351","108",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","4643","696","3366","648","3366","648","3243","657","123","93","0","17","1277","410",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","4038","425","2742","413","2742","413","2542","399","200","131","0","17","1296","335",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","4038","779","2708","490","2708","490","2560","504","148","88","0","17","1330","439",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","4939","781","2840","566","2840","566","2746","558","94","89","0","17","2099","401",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1303","256","714","195","714","195","681","197","33","20","0","12","589","166",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","3111","404","1597","282","1597","282","1548","273","49","44","0","12","1514","287",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","2723","542","1645","455","1645","455","1626","452","19","31","0","12","1078","295",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","984","166","628","161","628","161","544","142","84","46","0","12","356","116",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1986","461","1149","272","1149","272","1041","244","108","88","0","12","837","368",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","2191","300","1342","259","1342","259","1174","231","168","104","0","12","849","195",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1854","350","1015","248","1015","248","854","231","161","108","0","12","839","242",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","4369","636","2198","488","2198","488","1968","495","230","140","0","17","2171","467",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","1247","272","582","117","582","117","480","105","102","54","0","12","665","239",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1125","259","599","155","599","155","560","155","39","33","0","12","526","182",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","1061","248","792","234","792","234","696","219","96","69","0","12","269","90",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1965","456","1435","421","1435","421","1237","403","198","120","0","12","530","144",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1891","471","969","285","935","286","831","278","104","63","34","22","922","246",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1466","293","1188","298","1188","298","1076","262","112","132","0","12","278","90",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","2236","375","1848","303","1807","312","1744","302","63","58","41","45","388","132",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1895","299","1470","307","1470","307","1411","296","59","55","0","12","425","115",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","2112","304","1199","290","1199","290","992","260","207","86","0","12","913","192",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1576","311","926","267","926","267","792","259","134","68","0","12","650","134",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","1019","271","416","105","416","105","322","82","94","64","0","12","603","247",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","2194","337","1468","322","1468","322","1278","322","190","118","0","12","726","177",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","2548","399","1652","253","1652","253","1574","230","78","63","0","12","896","330",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","2416","417","1568","296","1568","296","1370","295","198","105","0","12","848","297",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1652","328","826","205","826","205","751","190","75","71","0","12","826","223",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","1056","233","572","208","572","208","519","205","53","51","0","12","484","120",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","2157","333","1729","294","1729","294","1696","290","33","31","0","12","428","159",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","2292","481","1337","371","1337","371","1229","362","108","81","0","12","955","376",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","2573","488","1734","459","1734","459","1477","388","257","151","0","12","839","187",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","4807","524","2594","490","2594","490","2546","493","48","55","0","12","2213","370",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","3221","748","2428","417","2428","417","2316","412","112","125","0","12","793","466",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1376","295","966","118","963","118","949","124","14","19","3","6","410","284",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1874","401","1218","228","1218","228","1097","224","121","57","0","12","656","240",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","1184","223","957","223","957","223","809","196","148","129","0","12","227","59",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1328","310","899","263","899","263","788","244","111","72","0","12","429","132",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","2237","362","1402","263","1402","263","1177","254","225","112","0","12","835","198",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1610","297","961","253","961","253","868","256","93","50","0","12","649","146",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1410","434","594","111","594","111","545","114","49","36","0","12","816","420",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1729","248","1199","205","1199","205","1117","203","82","60","0","12","530","174",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","2376","401","1865","391","1865","391","1459","348","406","205","0","12","511","135",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","3104","548","2122","352","2122","352","1770","313","352","201","0","12","982","317",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1710","349","1020","249","1020","249","860","257","160","71","0","12","690","189",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1540","289","709","148","709","148","649","139","60","44","0","12","831","270",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1710","314","1324","300","1324","300","1290","299","34","30","0","12","386","89",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","4050","331","1541","263","1541","263","1513","262","28","21","0","12","2509","234",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2965","429","1944","406","1944","406","1616","330","328","202","0","12","1021","232",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1578","230","833","152","833","152","804","152","29","23","0","12","745","156",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1728","300","937","198","937","198","855","189","82","45","0","12","791","225",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1816","308","1272","257","1272","257","1205","228","67","72","0","12","544","137",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1802","471","1180","404","1180","404","1078","382","102","64","0","12","622","192",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1469","273","787","252","787","252","755","254","32","39","0","12","682","123",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","3431","477","1910","377","1910","377","1684","385","226","111","0","17","1521","291",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","3119","238","1944","273","1944","273","1760","257","184","109","0","12","1175","196",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","4184","830","2308","558","2308","558","2142","505","166","180","0","12","1876","572",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","962","126","585","161","585","161","511","135","74","91","0","12","377","204",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1431","243","933","153","933","153","886","149","47","39","0","12","498","161",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2810","695","2020","684","1996","682","1983","682","13","15","24","32","790","178",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","934","200","551","159","551","159","424","111","127","122","0","12","383","119",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","2118","545","1460","550","1460","550","1417","552","43","40","0","12","658","196",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1838","443","1081","437","1081","437","994","439","87","55","0","12","757","182",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1679","293","1008","258","1008","258","927","272","81","105","0","12","671","161",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","3274","822","2147","643","2147","643","1664","424","483","394","0","12","1127","596",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","2343","424","1624","305","1624","305","1446","296","178","156","0","12","719","226",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","2618","357","1792","266","1792","266","1521","267","271","98","0","12","826","206",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","2144","489","1314","343","1314","343","1091","301","223","119","0","12","830","212",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","5492","1049","3132","664","3132","664","2928","686","204","105","0","17","2360","661",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1854","454","1218","386","1218","386","1081","351","137","116","0","12","636","272",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","4667","598","3513","552","3513","552","3103","462","410","223","0","17","1154","295",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","2324","595","1971","545","1971","545","1707","538","264","188","0","12","353","155",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","2308","523","1558","312","1558","312","1545","310","13","22","0","12","750","360",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","5029","944","3693","876","3693","876","3480","755","213","198","0","17","1336","264",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","4266","718","2277","464","2277","464","2207","458","70","73","0","12","1989","603",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","3924","472","2425","305","2425","305","2297","326","128","97","0","12","1499","304",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","4769","654","2848","415","2847","415","2443","383","404","219","1","5","1921","502",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1777","241","1160","194","1160","194","1138","196","22","20","0","12","617","152",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1720","258","982","181","982","181","922","172","60","51","0","12","738","172",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","4290","629","2430","582","2430","582","2233","554","197","166","0","17","1860","322",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1926","227","1409","173","1409","173","1357","169","52","38","0","12","517","140",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","2796","531","2042","456","2036","457","1989","448","47","36","6","10","754","267",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","2515","412","1675","425","1675","425","1565","400","110","94","0","12","840","248",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1837","279","1150","221","1150","221","1086","215","64","47","0","12","687","173",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","4784","1386","2783","604","2783","604","2608","598","175","180","0","17","2001","990",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","4805","917","3320","946","3320","946","3233","945","87","107","0","17","1485","447",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","5103","1122","3472","972","3472","972","3415","970","57","61","0","17","1631","547",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","2819","258","1999","299","1999","299","1984","299","15","23","0","12","820","223",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","2869","232","1843","221","1843","221","1718","201","125","83","0","12","1026","145",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","2960","765","1699","503","1699","503","1423","327","276","260","0","12","1261","640",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","2423","404","1419","278","1419","278","1320","259","99","86","0","12","1004","299",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","5204","602","3843","525","3843","525","3598","516","245","150","0","17","1361","375",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","2403","506","1838","516","1838","516","1810","515","28","36","0","12","565","199",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","3301","787","2311","777","2311","777","2282","774","29","35","0","12","990","239",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","4145","587","2880","419","2880","419","2742","405","138","100","0","17","1265","460",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","5189","894","3787","696","3787","696","3678","710","109","107","0","17","1402","420",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","2466","685","1985","695","1985","695","1951","691","34","58","0","12","481","257",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","6495","1179","4600","1147","4600","1147","4352","1127","248","228","0","17","1895","574",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","2466","325","1465","217","1465","217","1352","193","113","87","0","12","1001","230",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","1450","338","821","280","821","280","810","284","11","21","0","12","629","199",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","2415","320","1430","282","1430","282","1357","279","73","49","0","12","985","156",
