"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","4338","827","2542","389","2542","389","2480","392","62","62","0","17","1796","611",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3625","455","2805","426","2805","426","2743","427","62","74","0","12","820","201",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2566","247","2007","179","2007","179","1950","176","57","39","0","12","559","143",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","4275","413","2742","375","2742","375","2634","372","108","56","0","17","1533","252",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","2690","505","1961","500","1961","500","1740","478","221","113","0","12","729","158",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","2248","376","1653","300","1653","300","1625","298","28","32","0","12","595","225",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1673","202","1274","175","1274","175","1195","179","79","60","0","12","399","99",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","2031","374","1719","370","1719","370","1708","369","11","12","0","12","312","102",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","2401","333","2025","323","2025","323","1947","320","78","51","0","12","376","114",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1291","190","877","150","877","150","797","145","80","52","0","12","414","88",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","1371","307","743","201","743","201","438","159","305","113","0","12","628","250",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","1531","362","1059","292","1059","292","1059","292","0","12","0","12","472","259",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1774","355","919","195","919","195","837","181","82","69","0","12","855","262",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3542","527","2781","508","2781","508","2725","508","56","56","0","12","761","160",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","3905","609","3067","573","3067","573","2965","585","102","57","0","12","838","225",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","3535","581","2654","524","2654","524","2597","536","57","65","0","12","881","321",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","4374","482","2911","393","2911","393","2764","383","147","86","0","17","1463","306",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","3132","554","2248","530","2248","530","2210","535","38","36","0","12","884","189",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","3978","684","2624","354","2624","354","2554","344","70","58","0","12","1354","471",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","3956","447","2669","392","2643","378","2563","372","80","74","26","42","1287","248",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","4924","697","3538","468","3538","468","3348","505","190","132","0","17","1386","418",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","3895","405","3056","361","3056","361","2961","356","95","65","0","17","839","171",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2406","337","1858","340","1858","340","1824","340","34","30","0","12","548","143",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","4907","774","3443","589","3443","589","3323","569","120","105","0","17","1464","458",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","3797","546","2558","502","2558","502","2374","491","184","124","0","17","1239","344",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","4230","742","3027","704","3027","704","2918","691","109","82","0","17","1203","367",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","3583","918","2671","913","2671","913","2370","658","301","315","0","12","912","220",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","4653","662","3235","618","3235","618","3128","612","107","81","0","17","1418","389",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","4783","855","2555","752","2555","752","2341","737","214","124","0","17","2228","392",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","4306","738","2860","589","2860","589","2590","552","270","156","0","17","1446","561",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","1704","574","1371","580","1371","580","1371","580","0","12","0","12","333","168",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","2850","463","1531","357","1531","357","1531","357","0","12","0","12","1319","361",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","2348","512","1577","407","1577","407","1462","379","115","81","0","12","771","316",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","2306","765","1543","577","1543","577","1420","593","123","75","0","12","763","256",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1600","252","1089","213","1089","213","1013","202","76","57","0","12","511","171",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","3052","450","1902","342","1902","342","1586","325","316","181","0","12","1150","307",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","4365","702","2850","606","2850","606","2476","577","374","187","0","17","1515","507",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","2782","376","1538","267","1538","267","1406","260","132","70","0","12","1244","245",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","3987","579","2462","418","2462","418","2379","414","83","50","0","12","1525","361",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2783","367","1636","262","1636","262","1562","257","74","61","0","12","1147","261",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","2135","286","1660","305","1660","305","1596","306","64","55","0","12","475","144",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","3129","317","1878","238","1878","238","1878","238","0","12","0","12","1251","222",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","3324","389","2429","358","2429","358","2373","347","56","67","0","12","895","252",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","3278","338","2047","372","2047","372","1932","364","115","79","0","12","1231","249",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","3339","362","2173","272","2173","272","2075","267","98","57","0","12","1166","320",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","4374","475","3215","361","3180","362","2845","380","335","168","35","56","1159","336",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","2621","374","1734","322","1734","322","1582","262","152","113","0","12","887","244",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","3562","380","2171","289","2171","289","2022","273","149","91","0","12","1391","303",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","2625","556","1757","424","1757","424","1622","395","135","116","0","12","868","402",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","3758","728","2760","716","2760","716","2665","714","95","87","0","12","998","334",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","2868","547","1761","305","1761","305","1502","259","259","183","0","12","1107","370",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","4970","771","3125","541","3125","541","2888","512","237","161","0","17","1845","520",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","4237","576","2582","461","2582","461","2237","432","345","184","0","17","1655","310",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","3295","461","1649","365","1619","374","1487","367","132","85","30","47","1646","401",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1521","222","945","187","945","187","913","185","32","27","0","12","576","91",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","3106","396","2451","395","2451","395","2342","387","109","155","0","12","655","175",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","1467","323","1013","347","1013","347","1013","347","0","12","0","12","454","276",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","3753","398","2441","318","2406","323","2324","335","82","96","35","42","1312","320",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1406","197","1011","148","978","143","934","132","44","29","33","33","395","114",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","1697","290","878","213","878","213","878","213","0","12","0","12","819","193",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1640","483","1179","423","1179","423","1087","394","92","89","0","12","461","156",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1344","317","825","227","825","227","627","227","198","81","0","12","519","174",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","1809","310","903","239","903","239","891","239","12","16","0","12","906","181",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","1715","418","1268","415","1268","415","1135","376","133","159","0","12","447","118",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","3054","446","1896","389","1896","389","1877","390","19","20","0","12","1158","251",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","4431","606","3158","490","3158","490","2851","450","307","255","0","17","1273","405",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1655","200","1288","185","1272","188","1222","184","50","33","16","21","367","126",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","4869","652","3480","618","3480","618","3364","605","116","97","0","17","1389","382",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","4247","495","2962","508","2962","508","2681","478","281","172","0","17","1285","319",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","3733","861","2157","690","2157","690","2079","681","78","69","0","17","1576","401",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","5014","724","3113","576","3113","576","3039","570","74","55","0","17","1901","355",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1382","250","777","200","767","203","693","203","74","67","10","14","605","192",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","3328","478","1648","274","1648","274","1577","253","71","60","0","17","1680","356",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","2655","573","1692","467","1692","467","1651","454","41","46","0","12","963","346",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","948","212","611","184","611","184","546","161","65","45","0","12","337","111",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","2106","348","1284","332","1284","332","1067","370","217","89","0","12","822","239",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","2122","309","1315","286","1315","286","1237","269","78","74","0","12","807","184",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1712","326","958","217","958","217","763","170","195","131","0","12","754","213",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","4100","602","1957","427","1957","427","1744","391","213","112","0","17","2143","470",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","1308","268","593","151","593","151","472","126","121","64","0","12","715","232",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1169","198","658","141","658","141","576","137","82","54","0","12","511","163",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","1185","209","874","199","874","199","782","199","92","57","0","12","311","81",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1759","414","1234","398","1234","398","1145","378","89","81","0","12","525","145",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1858","440","986","270","958","264","856","272","102","78","28","28","872","254",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1480","301","1167","282","1167","282","1016","252","151","127","0","12","313","121",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","2256","374","1834","306","1787","312","1723","307","64","61","47","54","422","140",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1936","323","1310","286","1310","286","1264","276","46","53","0","12","626","172",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","2046","268","999","251","999","251","805","208","194","96","0","12","1047","252",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1515","297","829","294","829","294","732","285","97","71","0","12","686","137",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","1018","270","454","104","454","104","389","99","65","44","0","12","564","242",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","2317","302","1587","311","1587","311","1411","341","176","122","0","12","730","205",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","2548","402","1641","273","1641","273","1533","250","108","73","0","12","907","316",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","2527","413","1694","329","1694","329","1530","317","164","100","0","12","833","269",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1735","338","860","233","860","233","824","222","36","42","0","12","875","265",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","1019","204","554","219","554","219","498","223","56","45","0","12","465","123",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","2200","308","1763","272","1763","272","1744","276","19","22","0","12","437","166",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","2124","419","1255","328","1255","328","1176","330","79","67","0","12","869","333",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","2717","603","1816","466","1816","466","1557","409","259","124","0","12","901","252",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","5305","586","2981","615","2981","615","2904","615","77","74","0","17","2324","348",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","3348","713","2551","408","2551","408","2420","416","131","136","0","12","797","447",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1288","310","905","98","902","97","871","99","31","31","3","6","383","283",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1744","430","1210","200","1210","200","1093","190","117","64","0","12","534","289",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","1137","211","875","225","875","225","723","187","152","150","0","12","262","49",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1143","278","713","206","713","206","682","209","31","27","0","12","430","150",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","2287","348","1415","296","1415","296","1228","293","187","109","0","12","872","178",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1660","311","965","235","965","235","863","230","102","46","0","12","695","196",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1527","420","723","154","723","154","655","153","68","44","0","12","804","403",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1771","252","1266","255","1266","255","1157","237","109","73","0","12","505","142",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","2240","432","1856","426","1856","426","1450","345","406","193","0","12","384","107",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","2981","528","1936","321","1936","321","1609","274","327","194","0","12","1045","349",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1751","317","1059","216","1059","216","909","221","150","84","0","12","692","184",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1650","306","846","159","846","159","782","153","64","51","0","12","804","296",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1818","335","1454","314","1454","314","1419","309","35","28","0","12","364","94",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","4150","345","1679","246","1679","246","1652","250","27","21","0","12","2471","259",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","3107","472","2112","452","2112","452","1851","355","261","180","0","12","995","176",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1540","270","879","189","879","189","835","177","44","42","0","12","661","163",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1609","298","1008","193","1008","193","922","180","86","43","0","12","601","195",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1759","293","1302","238","1302","238","1224","222","78","83","0","12","457","132",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","2030","511","1432","443","1432","443","1260","439","172","111","0","12","598","202",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1467","306","777","275","777","275","747","276","30","42","0","12","690","157",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","3444","615","1970","440","1970","440","1806","433","164","98","0","17","1474","372",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","2987","208","1894","231","1894","231","1752","226","142","79","0","12","1093","193",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","4456","770","2192","541","2192","541","2114","516","78","82","0","17","2264","771",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","1042","170","683","152","683","152","640","141","43","74","0","12","359","189",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1252","214","853","149","853","149","822","145","31","20","0","12","399","115",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2725","594","2005","562","2002","563","1923","566","79","61","3","9","720","182",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","975","217","533","157","533","157","389","90","144","126","0","12","442","127",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","2061","525","1365","497","1365","497","1296","496","69","53","0","12","696","174",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1702","462","1117","464","1117","464","1061","463","56","44","0","12","585","143",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1894","376","999","309","999","309","972","305","27","33","0","12","895","181",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","3508","698","2374","537","2374","537","1878","413","496","409","0","12","1134","500",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","2187","306","1314","220","1314","220","1151","208","163","100","0","12","873","212",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","2606","326","1843","263","1843","263","1636","282","207","117","0","12","763","171",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","2001","400","1169","245","1169","245","936","210","233","123","0","12","832","229",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","4872","966","2744","609","2744","609","2491","640","253","166","0","17","2128","640",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1879","495","1184","378","1184","378","1060","347","124","92","0","12","695","341",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","4802","472","3512","472","3512","472","3186","445","326","217","0","17","1290","390",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","2547","541","2192","571","2192","571","1894","549","298","187","0","12","355","168",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","2608","577","1746","446","1746","446","1708","446","38","43","0","12","862","352",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","5083","706","3765","684","3765","684","3533","542","232","225","0","17","1318","303",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","4187","561","2354","433","2354","433","2304","429","50","59","0","17","1833","445",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","3887","588","2298","324","2298","324","2209","314","89","62","0","12","1589","393",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","4787","619","2863","440","2861","441","2362","454","499","253","2","4","1924","460",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1847","261","1233","203","1233","203","1197","206","36","22","0","12","614","157",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1837","283","1073","195","1073","195","997","197","76","58","0","12","764","168",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","4257","524","2575","455","2575","455","2397","440","178","131","0","17","1682","298",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1946","248","1396","173","1396","173","1359","173","37","21","0","12","550","177",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","2575","476","1996","443","1990","442","1953","439","37","35","6","9","579","190",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","2540","390","1708","398","1708","398","1591","378","117","89","0","12","832","204",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1766","284","1056","230","1056","230","1017","227","39","35","0","12","710","150",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","4628","1203","2619","460","2619","460","2429","428","190","190","0","17","2009","956",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","4831","842","3347","817","3347","817","3303","817","44","65","0","17","1484","402",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","4986","1126","3228","841","3228","841","3164","841","64","70","0","17","1758","737",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","2764","349","1862","283","1862","283","1848","292","14","23","0","12","902","282",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","2900","280","1927","258","1927","258","1816","250","111","64","0","12","973","169",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","3354","866","2116","545","2116","545","1641","371","475","320","0","12","1238","580",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","2677","374","1616","252","1616","252","1512","256","104","97","0","12","1061","278",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","5549","535","3934","524","3934","524","3706","514","228","124","0","17","1615","441",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","2597","574","1964","575","1964","575","1928","568","36","44","0","12","633","226",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","3202","794","2242","753","2242","753","2224","749","18","32","0","12","960","270",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","4346","629","3018","483","3018","483","2814","479","204","129","0","17","1328","512",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","5873","830","4144","776","4144","776","4045","801","99","128","0","17","1729","456",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","2508","675","1996","695","1996","695","1950","702","46","81","0","12","512","272",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","7091","1125","4934","1034","4934","1034","4737","947","197","232","0","19","2157","729",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","2464","534","1560","351","1560","351","1423","287","137","119","0","12","904","275",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","1598","317","961","270","961","270","905","251","56","80","0","12","637","226",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","2518","437","1434","281","1434","281","1362","282","72","56","0","12","1084","291",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","3574","425","2744","403","2744","403","2571","408","173","87","0","12","830","216",
