shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20136,39.766252,-86.154348,10001
20136,39.766256,-86.154501,10002
20136,39.766547,-86.154489,10003
20136,39.766997,-86.154474,10004
20136,39.767739,-86.154447,10005
20136,39.768436,-86.154420,10006
20136,39.768779,-86.154407,10007
20136,39.768779,-86.154407,20001
20136,39.769139,-86.154393,20002
20136,39.769834,-86.154366,20003
20136,39.770534,-86.154339,20004
20136,39.771043,-86.154319,20005
20136,39.771043,-86.154319,30001
20136,39.771231,-86.154312,30002
20136,39.771456,-86.154303,30003
20136,39.771929,-86.154285,30004
20136,39.772384,-86.154267,30005
20136,39.772384,-86.154267,40001
20136,39.772632,-86.154258,40002
20136,39.773332,-86.154231,40003
20136,39.773639,-86.154219,40004
20136,39.773747,-86.154214,40005
20136,39.773747,-86.154214,50001
20136,39.774029,-86.154204,50002
20136,39.774729,-86.154177,50003
20136,39.775424,-86.154149,50004
20136,39.775403,-86.153242,50005
20136,39.775385,-86.152338,50006
20136,39.775871,-86.152319,50007
20136,39.775871,-86.152319,60001
20136,39.776689,-86.152287,60002
20136,39.777255,-86.152266,60003
20136,39.777771,-86.152246,60004
20136,39.777771,-86.152246,70001
20136,39.777867,-86.152242,70002
20136,39.778271,-86.152220,70003
20136,39.778430,-86.152214,70004
20136,39.778721,-86.152205,70005
20136,39.778957,-86.152196,70006
20136,39.778957,-86.152196,80001
20136,39.779037,-86.152193,80002
20136,39.779594,-86.152176,80003
20136,39.780094,-86.152161,80004
20136,39.780596,-86.152144,80005
20136,39.780847,-86.152135,80006
20136,39.780847,-86.152135,90001
20136,39.781049,-86.152129,90002
20136,39.781074,-86.152133,90003
20136,39.781123,-86.152137,90004
20136,39.781524,-86.152125,90005
20136,39.781911,-86.152110,90006
20136,39.781977,-86.152121,90007
20136,39.781996,-86.152132,90008
20136,39.782062,-86.152154,90009
20136,39.782828,-86.152159,90010
20136,39.782828,-86.152159,100001
20136,39.783009,-86.152160,100002
20136,39.783212,-86.152162,100003
20136,39.784376,-86.152170,100004
20136,39.784376,-86.152170,110001
20136,39.784478,-86.152171,110002
20136,39.785510,-86.152178,110003
20136,39.787006,-86.152189,110004
20136,39.787391,-86.152191,110005
20136,39.787391,-86.152191,120001
20136,39.787478,-86.152192,120002
20136,39.787951,-86.152199,120003
20136,39.788360,-86.152205,120004
20136,39.788398,-86.152220,120005
20136,39.788425,-86.152241,120006
20136,39.788464,-86.152266,120007
20136,39.788502,-86.152281,120008
20136,39.788683,-86.152285,120009
20136,39.788683,-86.152285,130001
20136,39.790149,-86.152314,130002
20136,39.790692,-86.152325,130003
20136,39.790692,-86.152325,140001
20136,39.792628,-86.152363,140002
20136,39.792996,-86.152365,140003
20136,39.792996,-86.152365,150001
20136,39.793877,-86.152369,150002
20136,39.795727,-86.152368,150003
20136,39.795727,-86.152368,160001
20136,39.795801,-86.152368,160002
20136,39.797257,-86.152372,160003
20136,39.797257,-86.152372,170001
20136,39.797388,-86.152372,170002
20136,39.797392,-86.152048,170003
20136,39.797408,-86.150977,170004
20136,39.797411,-86.150781,170005
20136,39.797424,-86.149728,170006
20136,39.797425,-86.149721,170007
20136,39.797425,-86.149721,180001
20136,39.797432,-86.149664,180002
20136,39.797455,-86.149586,180003
20136,39.797482,-86.149511,180004
20136,39.797571,-86.149270,180005
20136,39.797591,-86.149167,180006
20136,39.797606,-86.148195,180007
20136,39.797606,-86.148195,190001
20136,39.797610,-86.147946,190002
20136,39.797633,-86.146515,190003
20136,39.797633,-86.146515,200001
20136,39.797635,-86.146366,200002
20136,39.797647,-86.145580,200003
20136,39.797653,-86.144829,200004
20136,39.797656,-86.144758,200005
20136,39.797990,-86.144758,200006
20136,39.797990,-86.144758,210001
20136,39.799314,-86.144759,210002
20136,39.799314,-86.144759,220001
20136,39.799424,-86.144759,220002
20136,39.801167,-86.144771,220003
20136,39.801167,-86.144771,230001
20136,39.801249,-86.144772,230002
20136,39.802929,-86.144773,230003
20136,39.802929,-86.144773,240001
20136,39.803075,-86.144774,240002
20136,39.804187,-86.144781,240003
20136,39.804187,-86.144781,250001
20136,39.804258,-86.144782,250002
20136,39.805345,-86.144786,250003
20136,39.805345,-86.144786,260001
20136,39.805439,-86.144787,260002
20136,39.805999,-86.144790,260003
20136,39.806786,-86.144796,260004
20136,39.806786,-86.144796,270001
20136,39.806883,-86.144797,270002
20136,39.807108,-86.144787,270003
20136,39.808014,-86.144790,270004
20136,39.808551,-86.144879,270005
20136,39.808688,-86.144927,270006
20136,39.808860,-86.144636,270007
20136,39.808956,-86.144491,270008
20136,39.809125,-86.144285,270009
20136,39.809271,-86.144144,270010
20136,39.809422,-86.144020,270011
20136,39.809615,-86.143897,270012
20136,39.809794,-86.143813,270013
20136,39.809945,-86.143761,270014
20136,39.810132,-86.143719,270015
20136,39.810321,-86.143703,270016
20136,39.810376,-86.143700,270017
20136,39.810383,-86.143436,270018
20136,39.810632,-86.141633,270019
20136,39.810860,-86.141642,270020
20136,39.811005,-86.141628,270021
20136,39.811005,-86.141628,280001
20136,39.811230,-86.141605,280002
20136,39.813101,-86.141151,280003
20136,39.813101,-86.141151,290001
20136,39.813228,-86.141121,290002
20136,39.814277,-86.140899,290003
20136,39.814277,-86.140899,300001
20136,39.814550,-86.140841,300002
20136,39.814696,-86.140725,300003
20136,39.814828,-86.140587,300004
20136,39.814927,-86.140459,300005
20136,39.815041,-86.140300,300006
20136,39.815212,-86.140020,300007
20136,39.815292,-86.139875,300008
20136,39.815452,-86.139292,300009
20136,39.815452,-86.139292,310001
20136,39.815518,-86.139054,310002
20136,39.815596,-86.138777,310003
20136,39.815888,-86.137716,310004
20136,39.815888,-86.137716,320001
20136,39.815944,-86.137512,320002
20136,39.816386,-86.136031,320003
20136,39.816386,-86.136031,330001
20136,39.816607,-86.135291,330002
20136,39.816950,-86.135133,330003
20136,39.817256,-86.134975,330004
20136,39.817920,-86.134602,330005
20136,39.817920,-86.134602,340001
20136,39.817968,-86.134574,340002
20136,39.818007,-86.134575,340003
20136,39.818029,-86.134585,340004
20136,39.818031,-86.134083,340005
20136,39.818036,-86.132773,340006
20136,39.818036,-86.132773,350001
20136,39.818037,-86.132613,350002
20136,39.818042,-86.131281,350003
20136,39.818042,-86.131281,360001
20136,39.818043,-86.131146,360002
20136,39.818053,-86.129804,360003
20136,39.818053,-86.129804,370001
20136,39.818054,-86.129658,370002
20136,39.818063,-86.128174,370003
20136,39.818064,-86.127921,370004
20136,39.818064,-86.127921,380001
20136,39.818070,-86.126946,380002
20136,39.818075,-86.126412,380003
20136,39.818078,-86.125981,380004
20136,39.818078,-86.125981,390001
20136,39.818081,-86.125718,390002
20136,39.818091,-86.124233,390003
20136,39.818091,-86.124233,400001
20136,39.818093,-86.124059,400002
20136,39.818100,-86.122870,400003
20136,39.818108,-86.121674,400004
20136,39.818109,-86.121174,400005
20136,39.818109,-86.121174,410001
20136,39.818113,-86.120261,410002
20136,39.818113,-86.120261,420001
20136,39.818114,-86.120079,420002
20136,39.818115,-86.118943,420003
20136,39.818115,-86.118367,420004
20136,39.818115,-86.118349,420005
20136,39.818115,-86.118349,430001
20136,39.818121,-86.116896,430002
20136,39.818121,-86.116896,440001
20136,39.818121,-86.116708,440002
20136,39.818130,-86.115191,440003
20136,39.818130,-86.115191,450001
20136,39.818131,-86.115052,450002
20136,39.818134,-86.113397,450003
20136,39.818136,-86.112364,450004
20136,39.818136,-86.112364,460001
20136,39.818136,-86.112190,460002
20136,39.818145,-86.109897,460003
20136,39.818145,-86.109737,460004
20136,39.818145,-86.109737,470001
20136,39.818146,-86.109531,470002
20136,39.818150,-86.108552,470003
20136,39.818150,-86.108552,480001
20136,39.818151,-86.108388,480002
20136,39.818154,-86.107573,480003
20136,39.818156,-86.107043,480004
20136,39.818156,-86.107043,490001
20136,39.818156,-86.107042,490002
20136,39.818158,-86.105718,490003
20136,39.818167,-86.104515,490004
20136,39.818167,-86.104515,500001
20136,39.818169,-86.104294,500002
20136,39.818174,-86.102877,500003
20136,39.818174,-86.102877,510001
20136,39.818175,-86.102674,510002
20136,39.818185,-86.101403,510003
20136,39.818197,-86.100296,510004
20136,39.818197,-86.100296,520001
20136,39.818198,-86.100154,520002
20136,39.818208,-86.099036,520003
20136,39.818216,-86.098075,520004
20136,39.818216,-86.098075,530001
20136,39.818217,-86.097908,530002
20136,39.818241,-86.096676,530003
20136,39.818244,-86.095355,530004
20136,39.818244,-86.095355,540001
20136,39.818244,-86.095188,540002
20136,39.818248,-86.094910,540003
20136,39.818263,-86.093768,540004
20136,39.818269,-86.092703,540005
20136,39.818269,-86.092703,550001
20136,39.818270,-86.092600,550002
20136,39.818289,-86.091126,550003
20136,39.818298,-86.090393,550004
20136,39.818298,-86.090393,560001
20136,39.818301,-86.090169,560002
20136,39.818311,-86.088951,560003
20136,39.818324,-86.087898,560004
20136,39.818324,-86.087898,570001
20136,39.818326,-86.087723,570002
20136,39.818337,-86.086363,570003
20136,39.818351,-86.085135,570004
20136,39.818351,-86.085135,580001
20136,39.818353,-86.085000,580002
20136,39.818369,-86.083612,580003
20136,39.818368,-86.083191,580004
20136,39.818368,-86.083191,590001
20136,39.818366,-86.081906,590002
20136,39.818360,-86.080354,590003
20136,39.818360,-86.080354,600001
20136,39.818359,-86.080183,600002
20136,39.818361,-86.078902,600003
20136,39.818360,-86.078457,600004
20136,39.818359,-86.077872,600005
20136,39.818359,-86.077872,610001
20136,39.818359,-86.077720,610002
20136,39.818358,-86.076534,610003
20136,39.818352,-86.073316,610004
20136,39.818352,-86.073316,620001
20136,39.818351,-86.072995,620002
20136,39.818347,-86.071817,620003
20136,39.818338,-86.067986,620004
20136,39.818338,-86.067986,630001
20136,39.818331,-86.064707,630002
20136,39.818333,-86.064220,630003
20136,39.818333,-86.064220,640001
20136,39.818357,-86.058631,640002
20136,39.818357,-86.058631,650001
20136,39.818372,-86.054950,650002
20136,39.818372,-86.054950,660001
20136,39.818382,-86.052789,660002
20136,39.818382,-86.052789,670001
20136,39.818382,-86.052611,670002
20136,39.818383,-86.052319,670003
20136,39.818390,-86.051201,670004
20136,39.818391,-86.051034,670005
20136,39.818391,-86.051034,680001
20136,39.818411,-86.046427,680002
20136,39.818411,-86.046427,690001
20136,39.818413,-86.045808,690002
20136,39.816681,-86.045788,690003
20136,39.816052,-86.045779,690004
20136,39.816052,-86.045779,700001
20136,39.815857,-86.045776,700002
20136,39.813745,-86.045752,700003
20136,39.813745,-86.045752,710001
20136,39.811073,-86.045721,710002
20136,39.811072,-86.044511,710003
20136,39.811072,-86.044511,720001
20136,39.811070,-86.041499,720002
20136,39.811068,-86.040236,720003
20136,39.811068,-86.040096,720004
20136,39.811068,-86.040096,730001
20136,39.811067,-86.038904,730002
20136,39.811065,-86.036181,730003
20136,39.811069,-86.035017,730004
20136,39.811069,-86.035017,740001
20136,39.811069,-86.034829,740002
20136,39.811079,-86.032757,740003
20136,39.811096,-86.032483,740004
20136,39.811107,-86.032344,740005
20136,39.811152,-86.031953,740006
20136,39.811152,-86.031953,750001
20136,39.811152,-86.031953,750002
20136,39.811156,-86.031611,750003
20136,39.811156,-86.030696,750004
20136,39.811141,-86.030483,750005
20136,39.811095,-86.030112,750006
20136,39.811089,-86.029941,750007
20136,39.811089,-86.029941,760001
20136,39.811088,-86.029888,760002
20136,39.811090,-86.029827,760003
20136,39.811095,-86.027624,760004
20136,39.811105,-86.026919,760005
20136,39.811119,-86.026812,760006
20136,39.811133,-86.026748,760007
20136,39.811150,-86.026645,760008
20136,39.811156,-86.026274,760009
20136,39.811156,-86.026274,770001
20136,39.811180,-86.024720,770002
20136,39.811187,-86.024149,770003
20136,39.811187,-86.024149,780001
20136,39.811257,-86.018523,780002
20136,39.811257,-86.018523,790001
20136,39.811261,-86.018195,790002
20136,39.811293,-86.015821,790003
20136,39.811310,-86.014180,790004
20136,39.811310,-86.014180,800001
20136,39.811312,-86.014023,800002
20136,39.811338,-86.011948,800003
20136,39.811338,-86.011948,810001
20136,39.811366,-86.009731,810002
20136,39.811835,-86.009739,810003
20136,39.811835,-86.009739,820001
20136,39.816636,-86.009825,820002
20136,39.816633,-86.010394,820003
20136,39.816633,-86.010394,830001
20136,39.816619,-86.012929,830002
20136,39.816604,-86.015271,830003
20136,39.816604,-86.015271,840001
20136,39.816603,-86.015478,840002
20136,39.816596,-86.016820,840003
20136,39.816580,-86.017813,840004
20136,39.816580,-86.017813,850001
20136,39.816576,-86.018030,850002
20136,39.816538,-86.020579,850003
20136,39.816509,-86.022535,850004
20138,39.816509,-86.022535,10001
20138,39.816459,-86.025851,10002
20138,39.816459,-86.025851,20001
20138,39.816445,-86.026812,20002
20138,39.815341,-86.026802,20003
20138,39.814197,-86.026788,20004
20138,39.814197,-86.026788,30001
20138,39.811902,-86.026758,30002
20138,39.811902,-86.026758,40001
20138,39.811133,-86.026748,40002
20138,39.811119,-86.026812,40003
20138,39.811105,-86.026919,40004
20138,39.811095,-86.027624,40005
20138,39.811090,-86.029827,40006
20138,39.811088,-86.029888,40007
20138,39.811094,-86.030072,40008
20138,39.811094,-86.030072,50001
20138,39.811095,-86.030112,50002
20138,39.811141,-86.030483,50003
20138,39.811156,-86.030696,50004
20138,39.811156,-86.031426,50005
20138,39.811156,-86.031426,60001
20138,39.811156,-86.031611,60002
20138,39.811152,-86.031953,60003
20138,39.811107,-86.032344,60004
20138,39.811096,-86.032483,60005
20138,39.811079,-86.032757,60006
20138,39.811069,-86.034829,60007
20138,39.811065,-86.036014,60008
20138,39.811065,-86.036014,70001
20138,39.811065,-86.036181,70002
20138,39.811067,-86.038904,70003
20138,39.811068,-86.040054,70004
20138,39.811068,-86.040054,80001
20138,39.811068,-86.040236,80002
20138,39.811070,-86.041499,80003
20138,39.811072,-86.045386,80004
20138,39.811072,-86.045386,90001
20138,39.811073,-86.045721,90002
20138,39.813621,-86.045750,90003
20138,39.813621,-86.045750,100001
20138,39.815857,-86.045776,100002
20138,39.816132,-86.045780,100003
20138,39.816132,-86.045780,110001
20138,39.816681,-86.045788,110002
20138,39.818413,-86.045808,110003
20138,39.818411,-86.046409,110004
20138,39.818411,-86.046409,120001
20138,39.818391,-86.051052,120002
20138,39.818391,-86.051052,130001
20138,39.818390,-86.051201,130002
20138,39.818383,-86.052319,130003
20138,39.818383,-86.052396,130004
20138,39.818383,-86.052396,140001
20138,39.818382,-86.052611,140002
20138,39.818373,-86.054871,140003
20138,39.818373,-86.054871,150001
20138,39.818331,-86.064707,150002
20138,39.818332,-86.065338,150003
20138,39.818332,-86.065338,160001
20138,39.818339,-86.068160,160002
20138,39.818339,-86.068160,170001
20138,39.818347,-86.071817,170002
20138,39.818351,-86.072806,170003
20138,39.818351,-86.072806,180001
20138,39.818351,-86.072995,180002
20138,39.818358,-86.076534,180003
20138,39.818359,-86.077609,180004
20138,39.818359,-86.077609,190001
20138,39.818359,-86.077720,190002
20138,39.818360,-86.078457,190003
20138,39.818361,-86.078902,190004
20138,39.818359,-86.080183,190005
20138,39.818360,-86.080450,190006
20138,39.818360,-86.080450,200001
20138,39.818366,-86.081906,200002
20138,39.818368,-86.082907,200003
20138,39.818368,-86.082907,210001
20138,39.818369,-86.083612,210002
20138,39.818354,-86.084875,210003
20138,39.818354,-86.084875,220001
20138,39.818353,-86.085000,220002
20138,39.818337,-86.086363,220003
20138,39.818328,-86.087548,220004
20138,39.818328,-86.087548,230001
20138,39.818326,-86.087723,230002
20138,39.818313,-86.088773,230003
20138,39.818313,-86.088773,240001
20138,39.818311,-86.088951,240002
20138,39.818301,-86.090169,240003
20138,39.818289,-86.091126,240004
20138,39.818272,-86.092422,240005
20138,39.818272,-86.092422,250001
20138,39.818270,-86.092600,250002
20138,39.818263,-86.093768,250003
20138,39.818250,-86.094715,250004
20138,39.818250,-86.094715,260001
20138,39.818248,-86.094910,260002
20138,39.818244,-86.095188,260003
20138,39.818241,-86.096676,260004
20138,39.818222,-86.097680,260005
20138,39.818222,-86.097680,270001
20138,39.818217,-86.097908,270002
20138,39.818208,-86.099036,270003
20138,39.818199,-86.100019,270004
20138,39.818199,-86.100019,280001
20138,39.818198,-86.100154,280002
20138,39.818185,-86.101403,280003
20138,39.818176,-86.102489,280004
20138,39.818176,-86.102489,290001
20138,39.818175,-86.102674,290002
20138,39.818169,-86.104162,290003
20138,39.818169,-86.104162,300001
20138,39.818169,-86.104294,300002
20138,39.818158,-86.105718,300003
20138,39.818156,-86.106886,300004
20138,39.818156,-86.106886,310001
20138,39.818156,-86.107042,310002
20138,39.818154,-86.107573,310003
20138,39.818151,-86.108235,310004
20138,39.818151,-86.108235,320001
20138,39.818151,-86.108388,320002
20138,39.818146,-86.109531,320003
20138,39.818145,-86.109812,320004
20138,39.818145,-86.109812,330001
20138,39.818145,-86.109897,330002
20138,39.818137,-86.112037,330003
20138,39.818137,-86.112037,340001
20138,39.818136,-86.112190,340002
20138,39.818134,-86.113262,340003
20138,39.818134,-86.113262,350001
20138,39.818134,-86.113397,350002
20138,39.818131,-86.114878,350003
20138,39.818131,-86.114878,360001
20138,39.818131,-86.115052,360002
20138,39.818121,-86.116708,360003
20138,39.818115,-86.118253,360004
20138,39.818115,-86.118253,370001
20138,39.818115,-86.118367,370002
20138,39.818115,-86.118943,370003
20138,39.818114,-86.119887,370004
20138,39.818114,-86.119887,380001
20138,39.818114,-86.120079,380002
20138,39.818108,-86.121674,380003
20138,39.818105,-86.121998,380004
20138,39.818105,-86.121998,390001
20138,39.818100,-86.122870,390002
20138,39.818094,-86.123850,390003
20138,39.818094,-86.123850,400001
20138,39.818093,-86.124059,400002
20138,39.818081,-86.125718,400003
20138,39.818075,-86.126412,400004
20138,39.818072,-86.126779,400005
20138,39.818072,-86.126779,410001
20138,39.818070,-86.126946,410002
20138,39.818063,-86.128032,410003
20138,39.818063,-86.128032,420001
20138,39.818063,-86.128174,420002
20138,39.818055,-86.129541,420003
20138,39.818055,-86.129541,430001
20138,39.818054,-86.129658,430002
20138,39.818044,-86.130976,430003
20138,39.818044,-86.130976,440001
20138,39.818043,-86.131146,440002
20138,39.818037,-86.132471,440003
20138,39.818037,-86.132471,450001
20138,39.818037,-86.132613,450002
20138,39.818031,-86.134083,450003
20138,39.818029,-86.134585,450004
20138,39.818007,-86.134575,450005
20138,39.817968,-86.134574,450006
20138,39.817746,-86.134700,450007
20138,39.817746,-86.134700,460001
20138,39.817256,-86.134975,460002
20138,39.816950,-86.135133,460003
20138,39.816692,-86.135252,460004
20138,39.816692,-86.135252,470001
20138,39.816607,-86.135291,470002
20138,39.815944,-86.137512,470003
20138,39.815908,-86.137642,470004
20138,39.815908,-86.137642,480001
20138,39.815596,-86.138777,480002
20138,39.815535,-86.138994,480003
20138,39.815535,-86.138994,490001
20138,39.815518,-86.139054,490002
20138,39.815292,-86.139875,490003
20138,39.815212,-86.140020,490004
20138,39.815041,-86.140300,490005
20138,39.814927,-86.140459,490006
20138,39.814828,-86.140587,490007
20138,39.814807,-86.140609,490008
20138,39.814807,-86.140609,500001
20138,39.814696,-86.140725,500002
20138,39.814550,-86.140841,500003
20138,39.813228,-86.141121,500004
20138,39.813225,-86.141121,500005
20138,39.813225,-86.141121,510001
20138,39.811230,-86.141605,510002
20138,39.811018,-86.141626,510003
20138,39.811018,-86.141626,520001
20138,39.810860,-86.141642,520002
20138,39.810632,-86.141633,520003
20138,39.810388,-86.143395,520004
20138,39.810388,-86.143395,530001
20138,39.810383,-86.143436,530002
20138,39.810376,-86.143700,530003
20138,39.810357,-86.144945,530004
20138,39.810350,-86.145483,530005
20138,39.810350,-86.145483,540001
20138,39.810349,-86.145554,540002
20138,39.810342,-86.146109,540003
20138,39.810334,-86.146689,540004
20138,39.810326,-86.147273,540005
20138,39.810315,-86.147857,540006
20138,39.810310,-86.148260,540007
20138,39.810310,-86.148260,550001
20138,39.810307,-86.148437,550002
20138,39.810299,-86.149021,550003
20138,39.810291,-86.149622,550004
20138,39.810253,-86.149618,550005
20138,39.810028,-86.149616,550006
20138,39.810028,-86.149616,560001
20138,39.808611,-86.149600,560002
20138,39.808611,-86.149600,570001
20138,39.808444,-86.149599,570002
20138,39.807107,-86.149582,570003
20138,39.806673,-86.149579,570004
20138,39.806369,-86.149577,570005
20138,39.806369,-86.149577,580001
20138,39.806292,-86.149576,580002
20138,39.806165,-86.149568,580003
20138,39.805172,-86.149561,580004
20138,39.805018,-86.149560,580005
20138,39.805018,-86.149560,590001
20138,39.804269,-86.149552,590002
20138,39.803003,-86.149539,590003
20138,39.802841,-86.149538,590004
20138,39.802841,-86.149538,600001
20138,39.801304,-86.149530,600002
20138,39.801304,-86.149530,610001
20138,39.801180,-86.149530,610002
20138,39.799481,-86.149518,610003
20138,39.799481,-86.149518,620001
20138,39.799338,-86.149517,620002
20138,39.799308,-86.149510,620003
20138,39.797559,-86.149505,620004
20138,39.797482,-86.149511,620005
20138,39.797150,-86.149511,620006
20138,39.797150,-86.149511,630001
20138,39.795942,-86.149510,630002
20138,39.795942,-86.149510,640001
20138,39.795822,-86.149510,640002
20138,39.794045,-86.149511,640003
20138,39.794045,-86.149511,650001
20138,39.793916,-86.149511,650002
20138,39.792662,-86.149499,650003
20138,39.792332,-86.149497,650004
20138,39.792332,-86.149497,660001
20138,39.792085,-86.149495,660002
20138,39.790216,-86.149478,660003
20138,39.788431,-86.149459,660004
20138,39.788204,-86.149457,660005
20138,39.788204,-86.149457,670001
20138,39.787509,-86.149452,670002
20138,39.786562,-86.149449,670003
20138,39.785489,-86.149445,670004
20138,39.784621,-86.149439,670005
20138,39.784621,-86.149439,680001
20138,39.784404,-86.149438,680002
20138,39.783652,-86.149432,680003
20138,39.783021,-86.149428,680004
20138,39.782115,-86.149422,680005
20138,39.782115,-86.149422,690001
20138,39.782032,-86.149421,690002
20138,39.781719,-86.149419,690003
20138,39.781256,-86.149416,690004
20138,39.781083,-86.149414,690005
20138,39.781041,-86.149510,690006
20138,39.781024,-86.149538,690007
20138,39.780922,-86.149659,690008
20138,39.780630,-86.149945,690009
20138,39.780559,-86.149973,690010
20138,39.780515,-86.150005,690011
20138,39.780486,-86.150032,690012
20138,39.780486,-86.150032,700001
20138,39.780173,-86.150340,700002
20138,39.780107,-86.150411,700003
20138,39.780040,-86.150482,700004
20138,39.779599,-86.150916,700005
20138,39.779261,-86.151247,700006
20138,39.779261,-86.151247,710001
20138,39.779062,-86.151442,710002
20138,39.778621,-86.151877,710003
20138,39.778271,-86.152220,710004
20138,39.777867,-86.152242,710005
20138,39.777255,-86.152266,710006
20138,39.776829,-86.152282,710007
20138,39.776829,-86.152282,720001
20138,39.776689,-86.152287,720002
20138,39.775596,-86.152330,720003
20138,39.775596,-86.152330,730001
20138,39.775385,-86.152338,730002
20138,39.773993,-86.152392,730003
20138,39.773537,-86.152410,730004
20138,39.773537,-86.152410,740001
20138,39.773293,-86.152420,740002
20138,39.772590,-86.152447,740003
20138,39.772203,-86.152462,740004
20138,39.772203,-86.152462,750001
20138,39.771189,-86.152501,750002
20138,39.769792,-86.152555,750003
20138,39.769429,-86.152567,750004
20138,39.769100,-86.152582,750005
20138,39.768683,-86.152598,750006
20138,39.768683,-86.152598,760001
20138,39.768400,-86.152609,760002
20138,39.767700,-86.152636,760003
20138,39.766958,-86.152663,760004
20138,39.766519,-86.152678,760005
20138,39.766211,-86.152690,760006
20138,39.766252,-86.154348,760007
20139,39.766252,-86.154348,10001
20139,39.766256,-86.154501,10002
20139,39.766547,-86.154489,10003
20139,39.766997,-86.154474,10004
20139,39.767739,-86.154447,10005
20139,39.768436,-86.154420,10006
20139,39.768779,-86.154407,10007
20139,39.768779,-86.154407,20001
20139,39.769139,-86.154393,20002
20139,39.769834,-86.154366,20003
20139,39.770534,-86.154339,20004
20139,39.771043,-86.154319,20005
20139,39.771043,-86.154319,30001
20139,39.771231,-86.154312,30002
20139,39.771456,-86.154303,30003
20139,39.771929,-86.154285,30004
20139,39.772384,-86.154267,30005
20139,39.772384,-86.154267,40001
20139,39.772632,-86.154258,40002
20139,39.773332,-86.154231,40003
20139,39.773639,-86.154219,40004
20139,39.773747,-86.154214,40005
20139,39.773747,-86.154214,50001
20139,39.774029,-86.154204,50002
20139,39.774729,-86.154177,50003
20139,39.775424,-86.154149,50004
20139,39.775403,-86.153242,50005
20139,39.775385,-86.152338,50006
20139,39.775871,-86.152319,50007
20139,39.775871,-86.152319,60001
20139,39.776689,-86.152287,60002
20139,39.777255,-86.152266,60003
20139,39.777771,-86.152246,60004
20139,39.777771,-86.152246,70001
20139,39.777867,-86.152242,70002
20139,39.778271,-86.152220,70003
20139,39.778430,-86.152214,70004
20139,39.778721,-86.152205,70005
20139,39.778957,-86.152196,70006
20139,39.778957,-86.152196,80001
20139,39.779037,-86.152193,80002
20139,39.779594,-86.152176,80003
20139,39.780094,-86.152161,80004
20139,39.780596,-86.152144,80005
20139,39.780847,-86.152135,80006
20139,39.780847,-86.152135,90001
20139,39.781049,-86.152129,90002
20139,39.781074,-86.152133,90003
20139,39.781123,-86.152137,90004
20139,39.781524,-86.152125,90005
20139,39.781911,-86.152110,90006
20139,39.781977,-86.152121,90007
20139,39.781996,-86.152132,90008
20139,39.782062,-86.152154,90009
20139,39.782828,-86.152159,90010
20139,39.782828,-86.152159,100001
20139,39.783009,-86.152160,100002
20139,39.783212,-86.152162,100003
20139,39.784376,-86.152170,100004
20139,39.784376,-86.152170,110001
20139,39.784478,-86.152171,110002
20139,39.785510,-86.152178,110003
20139,39.787006,-86.152189,110004
20139,39.787391,-86.152191,110005
20139,39.787391,-86.152191,120001
20139,39.787478,-86.152192,120002
20139,39.787951,-86.152199,120003
20139,39.788360,-86.152205,120004
20139,39.788398,-86.152220,120005
20139,39.788425,-86.152241,120006
20139,39.788464,-86.152266,120007
20139,39.788502,-86.152281,120008
20139,39.788683,-86.152285,120009
20139,39.788683,-86.152285,130001
20139,39.790149,-86.152314,130002
20139,39.790692,-86.152325,130003
20139,39.790692,-86.152325,140001
20139,39.792628,-86.152363,140002
20139,39.792996,-86.152365,140003
20139,39.792996,-86.152365,150001
20139,39.793877,-86.152369,150002
20139,39.795727,-86.152368,150003
20139,39.795727,-86.152368,160001
20139,39.795801,-86.152368,160002
20139,39.797257,-86.152372,160003
20139,39.797257,-86.152372,170001
20139,39.797388,-86.152372,170002
20139,39.797392,-86.152048,170003
20139,39.797408,-86.150977,170004
20139,39.797411,-86.150781,170005
20139,39.797424,-86.149728,170006
20139,39.797425,-86.149721,170007
20139,39.797425,-86.149721,180001
20139,39.797432,-86.149664,180002
20139,39.797455,-86.149586,180003
20139,39.797482,-86.149511,180004
20139,39.797571,-86.149270,180005
20139,39.797591,-86.149167,180006
20139,39.797606,-86.148195,180007
20139,39.797606,-86.148195,190001
20139,39.797610,-86.147946,190002
20139,39.797633,-86.146515,190003
20139,39.797633,-86.146515,200001
20139,39.797635,-86.146366,200002
20139,39.797647,-86.145580,200003
20139,39.797653,-86.144829,200004
20139,39.797656,-86.144758,200005
20139,39.797990,-86.144758,200006
20139,39.797990,-86.144758,210001
20139,39.799314,-86.144759,210002
20139,39.799314,-86.144759,220001
20139,39.799424,-86.144759,220002
20139,39.801167,-86.144771,220003
20139,39.801167,-86.144771,230001
20139,39.801249,-86.144772,230002
20139,39.802929,-86.144773,230003
20139,39.802929,-86.144773,240001
20139,39.803075,-86.144774,240002
20139,39.804187,-86.144781,240003
20139,39.804187,-86.144781,250001
20139,39.804258,-86.144782,250002
20139,39.805345,-86.144786,250003
20139,39.805345,-86.144786,260001
20139,39.805439,-86.144787,260002
20139,39.805999,-86.144790,260003
20139,39.806786,-86.144796,260004
20139,39.806786,-86.144796,270001
20139,39.806883,-86.144797,270002
20139,39.807108,-86.144787,270003
20139,39.808014,-86.144790,270004
